,gocam,title,identifier
9489,http://model.geneontology.org/R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization - Reactome,sset:SYK/FYN
9490,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,P67775
9491,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,P63151
9492,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,P30153
9493,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,Q8IXJ6
9494,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,"sset:CCNB1,CCNB2:p-T161-CDK1"
9495,http://model.geneontology.org/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation - Reactome,P06493
9496,http://model.geneontology.org/R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7 - Reactome",Q8TD19
9497,http://model.geneontology.org/R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7 - Reactome",P30305
9498,http://model.geneontology.org/R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7 - Reactome",P53350
9499,http://model.geneontology.org/R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7 - Reactome","sset:CCNB1,CCNB2:p-T161-CDK1"
9500,http://model.geneontology.org/R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7 - Reactome",P06493
9501,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,Q6FI81
9502,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,Q9UHB4
9503,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,Q9H6Q4
9504,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,Q9Y3D0
9505,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,Q96T76
9506,http://model.geneontology.org/R-HSA-2564830,Cytosolic iron-sulfur cluster assembly - Reactome,O76071
9507,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,"sset:Caspase-3, Caspase-7"
9508,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,Q14790
9509,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,P55211
9510,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,P55210
9511,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,P42574
9512,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,P55210
9513,http://model.geneontology.org/R-HSA-111465,Apoptotic cleavage of cellular proteins - Reactome,P55212
9514,http://model.geneontology.org/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling - Reactome,P43405
9515,http://model.geneontology.org/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling - Reactome,sset:SYK/p-LYN
9516,http://model.geneontology.org/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling - Reactome,P07948
9517,http://model.geneontology.org/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling - Reactome,P07948
9518,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,sset:Ig Antibody Light Chain
9519,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,sset:p-FCGRs
9520,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,sset:IgG C region
9521,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,sset:Ig Heavy Chain V Region
9522,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,P43405
9523,http://model.geneontology.org/R-HSA-2029481,FCGR activation - Reactome,sset:Src family kinases (SFKs)
9524,http://model.geneontology.org/R-HSA-2468052,Establishment of Sister Chromatid Cohesion - Reactome,sset:ESCO
9525,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P08100
9526,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P29973
9527,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,Q14028
9528,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P35913
9529,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P16499
9530,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P18545
9531,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,P11488
9532,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,sset:N-ACYL-GNAT1
9533,http://model.geneontology.org/R-HSA-2485179,Activation of the phototransduction cascade - Reactome,O60721
9534,http://model.geneontology.org/R-HSA-2514853,Condensation of Prometaphase Chromosomes - Reactome,sset:CSNK2(A1:A1/A1:A2/A2:A2)
9535,http://model.geneontology.org/R-HSA-2514853,Condensation of Prometaphase Chromosomes - Reactome,P67870
9536,http://model.geneontology.org/R-HSA-2514853,Condensation of Prometaphase Chromosomes - Reactome,"sset:CCNB1,CCNB2:p-T161-CDK1"
9537,http://model.geneontology.org/R-HSA-2514853,Condensation of Prometaphase Chromosomes - Reactome,P06493
9538,http://model.geneontology.org/R-HSA-140534,Ligand-dependent caspase activation - Reactome,Q14790
9539,http://model.geneontology.org/R-HSA-140534,Ligand-dependent caspase activation - Reactome,Q14790
9540,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q13042
9541,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UJX2
9542,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q16763
9543,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P51668
9544,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UJX3
9545,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UM13
9546,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9NYG5
9547,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q96DE5
9548,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O00762
9549,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9H1A4
9550,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P30260
9551,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UJX5
9552,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q8NHZ8
9553,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UJX4
9554,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P60006
9555,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P51965
9556,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UJX6
9557,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q14674
9558,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q14674
9559,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P49720
9560,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UL46
9561,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P49721
9562,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q8TAA3
9563,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P48556
9564,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P62195
9565,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O75832
9566,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28074
9567,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O43242
9568,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P25789
9569,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P55036
9570,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P25787
9571,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P20618
9572,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P25786
9573,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P17980
9574,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O00233
9575,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q99436
9576,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P51665
9577,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q92530
9578,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q14997
9579,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q15008
9580,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P43686
9581,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P40306
9582,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q13200
9583,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28070
9584,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q99460
9585,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P62333
9586,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28065
9587,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O14818
9588,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q16401
9589,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P62191
9590,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28062
9591,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P25788
9592,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P60900
9593,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O00232
9594,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P35998
9595,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P61289
9596,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O00487
9597,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,O00231
9598,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28072
9599,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,A5LHX3
9600,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P28066
9601,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q06323
9602,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,P60896
9603,http://model.geneontology.org/R-HSA-2467813,Separation of Sister Chromatids - Reactome,Q9UNM6
9604,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q13042
9605,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UJX2
9606,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q16763
9607,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P51668
9608,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UJX3
9609,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UM13
9610,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9NYG5
9611,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q96DE5
9612,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O00762
9613,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9H1A4
9614,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P30260
9615,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UJX5
9616,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q8NHZ8
9617,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UJX4
9618,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P60006
9619,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P51965
9620,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UJX6
9621,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P49720
9622,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UL46
9623,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P49721
9624,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q8TAA3
9625,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P48556
9626,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P62195
9627,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O75832
9628,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28074
9629,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O43242
9630,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P25789
9631,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P55036
9632,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P25787
9633,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P20618
9634,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P25786
9635,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P17980
9636,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O00233
9637,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q99436
9638,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P51665
9639,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q92530
9640,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q14997
9641,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q15008
9642,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P43686
9643,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P40306
9644,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q13200
9645,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28070
9646,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q99460
9647,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P62333
9648,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28065
9649,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O14818
9650,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q16401
9651,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P62191
9652,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28062
9653,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P25788
9654,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P60900
9655,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O00232
9656,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P35998
9657,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P61289
9658,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O00487
9659,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,O00231
9660,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28072
9661,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,A5LHX3
9662,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P28066
9663,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q06323
9664,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,P60896
9665,http://model.geneontology.org/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin - Reactome,Q9UNM6
9666,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P24941
9667,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P49720
9668,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q9UL46
9669,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P49721
9670,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q8TAA3
9671,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P48556
9672,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P62195
9673,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O75832
9674,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28074
9675,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O43242
9676,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P25789
9677,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P55036
9678,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P25787
9679,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P20618
9680,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P25786
9681,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P17980
9682,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O00233
9683,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q99436
9684,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P51665
9685,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q92530
9686,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q14997
9687,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q15008
9688,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P43686
9689,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P40306
9690,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q13200
9691,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28070
9692,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q99460
9693,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P62333
9694,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28065
9695,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O14818
9696,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q16401
9697,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P62191
9698,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28062
9699,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P25788
9700,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P60900
9701,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O00232
9702,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P35998
9703,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P61289
9704,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O00487
9705,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,O00231
9706,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28072
9707,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,A5LHX3
9708,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P28066
9709,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q06323
9710,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P60896
9711,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q9UNM6
9712,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P14635
9713,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,P06493
9714,http://model.geneontology.org/R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase - Reactome,Q9UNH5
9715,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,sset:CDC25
9716,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q13042
9717,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UJX2
9718,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q16763
9719,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,P51668
9720,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UJX3
9721,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UM13
9722,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9NYG5
9723,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q96DE5
9724,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,O00762
9725,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9H1A4
9726,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,P30260
9727,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UJX5
9728,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q8NHZ8
9729,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UJX4
9730,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,P60006
9731,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,P51965
9732,http://model.geneontology.org/R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B - Reactome,Q9UJX6
9733,http://model.geneontology.org/R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se - Reactome,"sset:PAPSS1,2"
9734,http://model.geneontology.org/R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se - Reactome,P00390-2
9735,http://model.geneontology.org/R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se - Reactome,Q16881
9736,http://model.geneontology.org/R-HSA-2408557,Selenocysteine synthesis - Reactome,P57772
9737,http://model.geneontology.org/R-HSA-2408557,Selenocysteine synthesis - Reactome,P49591
9738,http://model.geneontology.org/R-HSA-2408557,Selenocysteine synthesis - Reactome,Q9HD40
